#ring	#detector	#layer	x	y	z
14	179	0	21.6967	68.8798	14.55
15	0	0	15.65	70.5	16.75
15	1	0	13.45	70.5	16.75
15	2	0	11.25	70.5	16.75
15	3	0	9.05	70.5	16.75
15	4	0	6.85	70.5	16.75
15	5	0	4.65	70.5	16.75
15	6	0	2.45	70.5	16.75
15	7	0	-0.25	70.5	16.75
15	8	0	-2.45	70.5	16.75
15	9	0	-4.65	70.5	16.75
15	10	0	-6.85	70.5	16.75
15	11	0	-9.05	70.5	16.75
15	12	0	-11.25	70.5	16.75
15	13	0	-13.45	70.5	16.75
15	14	0	-15.65	70.5	16.75
15	15	0	-21.6967	68.8798	16.75
15	16	0	-23.602	67.7798	16.75
15	17	0	-25.5072	66.6798	16.75
15	18	0	-27.4125	65.5798	16.75
15	19	0	-29.3177	64.4798	16.75
15	20	0	-31.223	63.3798	16.75
15	21	0	-33.1282	62.2798	16.75
15	22	0	-35.4665	60.9298	16.75
15	23	0	-37.3718	59.8298	16.75
15	24	0	-39.277	58.7298	16.75
15	25	0	-41.1823	57.6298	16.75
15	26	0	-43.0875	56.5298	16.75
15	27	0	-44.9928	55.4298	16.75
15	28	0	-46.898	54.3298	16.75
15	29	0	-48.8033	53.2298	16.75
15	30	0	-53.2298	48.8033	16.75
15	31	0	-54.3298	46.898	16.75
15	32	0	-55.4298	44.9928	16.75
15	33	0	-56.5298	43.0875	16.75
15	34	0	-57.6298	41.1823	16.75
15	35	0	-58.7298	39.277	16.75
15	36	0	-59.8298	37.3718	16.75
15	37	0	-61.1798	35.0335	16.75
15	38	0	-62.2798	33.1282	16.75
15	39	0	-63.3798	31.223	16.75
15	40	0	-64.4798	29.3177	16.75
15	41	0	-65.5798	27.4125	16.75
15	42	0	-66.6798	25.5072	16.75
15	43	0	-67.7798	23.602	16.75
15	44	0	-68.8798	21.6967	16.75
15	45	0	-70.5	15.65	16.75
15	46	0	-70.5	13.45	16.75
15	47	0	-70.5	11.25	16.75
15	48	0	-70.5	9.05	16.75
15	49	0	-70.5	6.85	16.75
15	50	0	-70.5	4.65	16.75
15	51	0	-70.5	2.45	16.75
15	52	0	-70.5	-0.25	16.75
15	53	0	-70.5	-2.45	16.75
15	54	0	-70.5	-4.65	16.75
15	55	0	-70.5	-6.85	16.75
15	56	0	-70.5	-9.05	16.75
15	57	0	-70.5	-11.25	16.75
15	58	0	-70.5	-13.45	16.75
15	59	0	-70.5	-15.65	16.75
15	60	0	-68.8798	-21.6967	16.75
15	61	0	-67.7798	-23.602	16.75
15	62	0	-66.6798	-25.5072	16.75
15	63	0	-65.5798	-27.4125	16.75
15	64	0	-64.4798	-29.3177	16.75
15	65	0	-63.3798	-31.223	16.75
15	66	0	-62.2798	-33.1282	16.75
15	67	0	-60.9298	-35.4665	16.75
15	68	0	-59.8298	-37.3718	16.75
15	69	0	-58.7298	-39.277	16.75
15	70	0	-57.6298	-41.1823	16.75
15	71	0	-56.5298	-43.0875	16.75
15	72	0	-55.4298	-44.9928	16.75
15	73	0	-54.3298	-46.898	16.75
15	74	0	-53.2298	-48.8033	16.75
15	75	0	-48.8033	-53.2298	16.75
15	76	0	-46.898	-54.3298	16.75
15	77	0	-44.9928	-55.4298	16.75
15	78	0	-43.0875	-56.5298	16.75
15	79	0	-41.1823	-57.6298	16.75
15	80	0	-39.277	-58.7298	16.75
15	81	0	-37.3718	-59.8298	16.75
15	82	0	-35.0335	-61.1798	16.75
15	83	0	-33.1282	-62.2798	16.75
15	84	0	-31.223	-63.3798	16.75
15	85	0	-29.3177	-64.4798	16.75
15	86	0	-27.4125	-65.5798	16.75
15	87	0	-25.5072	-66.6798	16.75
15	88	0	-23.602	-67.7798	16.75
15	89	0	-21.6967	-68.8798	16.75
15	90	0	-15.65	-70.5	16.75
15	91	0	-13.45	-70.5	16.75
15	92	0	-11.25	-70.5	16.75
15	93	0	-9.05	-70.5	16.75
15	94	0	-6.85	-70.5	16.75
15	95	0	-4.65	-70.5	16.75
15	96	0	-2.45	-70.5	16.75
15	97	0	0.25	-70.5	16.75
15	98	0	2.45	-70.5	16.75
15	99	0	4.65	-70.5	16.75
15	100	0	6.85	-70.5	16.75
15	101	0	9.05	-70.5	16.75
15	102	0	11.25	-70.5	16.75
15	103	0	13.45	-70.5	16.75
15	104	0	15.65	-70.5	16.75
15	105	0	21.6967	-68.8798	16.75
15	106	0	23.602	-67.7798	16.75
15	107	0	25.5072	-66.6798	16.75
15	108	0	27.4125	-65.5798	16.75
15	109	0	29.3177	-64.4798	16.75
15	110	0	31.223	-63.3798	16.75
15	111	0	33.1282	-62.2798	16.75
15	112	0	35.4665	-60.9298	16.75
15	113	0	37.3718	-59.8298	16.75
15	114	0	39.277	-58.7298	16.75
15	115	0	41.1823	-57.6298	16.75
15	116	0	43.0875	-56.5298	16.75
15	117	0	44.9928	-55.4298	16.75
15	118	0	46.898	-54.3298	16.75
15	119	0	48.8033	-53.2298	16.75
15	120	0	53.2298	-48.8033	16.75
15	121	0	54.3298	-46.898	16.75
15	122	0	55.4298	-44.9928	16.75
15	123	0	56.5298	-43.0875	16.75
15	124	0	57.6298	-41.1823	16.75
15	125	0	58.7298	-39.277	16.75
15	126	0	59.8298	-37.3718	16.75
15	127	0	61.1798	-35.0335	16.75
15	128	0	62.2798	-33.1282	16.75
15	129	0	63.3798	-31.223	16.75
15	130	0	64.4798	-29.3177	16.75
15	131	0	65.5798	-27.4125	16.75
15	132	0	66.6798	-25.5072	16.75
15	133	0	67.7798	-23.602	16.75
15	134	0	68.8798	-21.6967	16.75
15	135	0	70.5	-15.65	16.75
15	136	0	70.5	-13.45	16.75
15	137	0	70.5	-11.25	16.75
15	138	0	70.5	-9.05	16.75
15	139	0	70.5	-6.85	16.75
15	140	0	70.5	-4.65	16.75
15	141	0	70.5	-2.45	16.75
15	142	0	70.5	0.25	16.75
15	143	0	70.5	2.45	16.75
15	144	0	70.5	4.65	16.75
15	145	0	70.5	6.85	16.75
15	146	0	70.5	9.05	16.75
15	147	0	70.5	11.25	16.75
15	148	0	70.5	13.45	16.75
15	149	0	70.5	15.65	16.75
15	150	0	68.8798	21.6967	16.75
15	151	0	67.7798	23.602	16.75
15	152	0	66.6798	25.5072	16.75
15	153	0	65.5798	27.4125	16.75
15	154	0	64.4798	29.3177	16.75
15	155	0	63.3798	31.223	16.75
15	156	0	62.2798	33.1282	16.75
15	157	0	60.9298	35.4665	16.75
15	158	0	59.8298	37.3718	16.75
15	159	0	58.7298	39.277	16.75
15	160	0	57.6298	41.1823	16.75
15	161	0	56.5298	43.0875	16.75
15	162	0	55.4298	44.9928	16.75
15	163	0	54.3298	46.898	16.75
15	164	0	53.2298	48.8033	16.75
15	165	0	48.8033	53.2298	16.75
15	166	0	46.898	54.3298	16.75
15	167	0	44.9928	55.4298	16.75
15	168	0	43.0875	56.5298	16.75
15	169	0	41.1823	57.6298	16.75
15	170	0	39.277	58.7298	16.75
15	171	0	37.3718	59.8298	16.75
15	172	0	35.0335	61.1798	16.75
15	173	0	33.1282	62.2798	16.75
15	174	0	31.223	63.3798	16.75
15	175	0	29.3177	64.4798	16.75
15	176	0	27.4125	65.5798	16.75
15	177	0	25.5072	66.6798	16.75
15	178	0	23.602	67.7798	16.75
15	179	0	21.6967	68.8798	16.75
